id,nombre,descripcion,categoria,cantidad,precio,fechaVencimiento,estado,imagen,createdAt,updatedAt,categoria_id,numero_lote,cantidad_maxima,cantidad_minima,dias_reabastecimiento,punto_reorden,ubicacion_general,clave,clave2,unidad_medida_id
"PROD-00464","SONDA PARA DRENAJE PLEURAL 24 FR","SONDA PARA DRENAJE PLEURAL 24 FR","FCB",3,0,,"disponible",,"2025-10-17T17:23:01.176Z","2025-10-17T17:23:01.176Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"179",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00465","SONDA PARA DRENAJE PLEURAL  26 FR.","SONDA PARA DRENAJE PLEURAL  26 FR.","FCB",9,0,,"disponible",,"2025-10-17T17:23:01.177Z","2025-10-17T17:23:01.177Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"180",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00466","SONDA PARA DRENAJE PLEURAL  28 FR","SONDA PARA DRENAJE PLEURAL  28 FR","FCB",5,0,,"disponible",,"2025-10-17T17:23:01.156Z","2025-11-03T18:50:48.895Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"181",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00467","SONDA PARA DRENAJE PLEURAL  30 FR","SONDA PARA DRENAJE PLEURAL  30 FR","FCB",3,0,,"disponible",,"2025-10-17T17:23:01.178Z","2025-11-04T08:48:37.976Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"182",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00468","SONDA PARA DRENAJE PLEURAL  32 FR","SONDA PARA DRENAJE PLEURAL  32 FR","FCB",2,0,,"disponible",,"2025-10-17T17:23:01.179Z","2025-10-17T17:23:01.178Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"183",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00469","SONDA URETRAL P/ IRRG. SILICON 2 V 8 FR","SONDA URETRAL P/ IRRG. SILICON 2 V 8 FR","FCB",0,0,,"agotado",,"2025-10-17T17:23:01.258Z","2025-10-17T17:23:01.258Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"184",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00470","SUSTITUTO DE DURAMADRE","SUSTITUTO DE DURAMADRE","FCB",0,0,,"agotado",,"2025-10-17T17:23:01.431Z","2025-10-17T17:23:01.430Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"185",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00471","SUTURA CARGUT CHROM 5-0 70CM AG 1/2 17MM","SUTURA CARGUT CHROM 5-0 70CM AG 1/2 17MM","FCB",22,0,,"disponible",,"2025-10-17T17:23:01.432Z","2025-10-17T17:23:01.431Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"186",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00472","SUTURA PARA ENDOSTICH 2-0","SUTURA PARA ENDOSTICH 2-0","FCB",10,0,,"disponible",,"2025-10-17T17:23:01.433Z","2025-10-17T17:23:01.432Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"187",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00473","SUTURA PARA ENDOSTITCH 0-0","SUTURA PARA ENDOSTITCH 0-0","FCB",12,0,,"disponible",,"2025-10-17T17:23:01.433Z","2025-10-17T17:23:01.433Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"188",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00474","SUTURA SINT. NO ABS. ETHIBON DEL 5","SUTURA SINT. NO ABS. ETHIBON DEL 5","FCB",27,0,,"disponible",,"2025-10-17T17:23:01.434Z","2025-10-17T17:23:01.434Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"189",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00070","CEPILLO P/USO QX DE PLASTICO","CEPILLO P/USO QX DE PLASTICO","DCB",7,0,,"disponible",,"2025-10-17T17:23:01.513Z","2025-11-04T04:06:19.719Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1890304",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00475","SUTURA SINTETICA ABS. VICRYL 5-0 17 MM","SUTURA SINTETICA ABS. VICRYL 5-0 17 MM","FCB",38,0,,"disponible",,"2025-10-17T17:23:01.435Z","2025-10-17T17:23:01.435Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"190",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00476","SUTURA SINTETICA ABS. VICRYL 6-0 DA","SUTURA SINTETICA ABS. VICRYL 6-0 DA","FCB",17,0,,"disponible",,"2025-10-17T17:23:01.437Z","2025-10-17T17:23:01.436Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"191",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00477","SUTURA SINTETICA ABS. VICRYL 7-0 DA","SUTURA SINTETICA ABS. VICRYL 7-0 DA","FCB",121,0,,"disponible",,"2025-10-17T17:23:01.438Z","2025-10-17T17:23:01.438Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"192",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00478","SUTURA SINTETICA ABS. VICRYL 8-0 DA","SUTURA SINTETICA ABS. VICRYL 8-0 DA","FCB",22,0,,"disponible",,"2025-10-17T17:23:01.439Z","2025-10-17T17:23:01.439Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"193",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00479","SUTURA SINTETICA NO ABS. PROLENE DEL 1","SUTURA SINTETICA NO ABS. PROLENE DEL 1","FCB",48,0,,"disponible",,"2025-10-17T17:23:01.441Z","2025-10-17T17:23:01.440Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"194",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00480","SUTURA SINTETICA NO ABS. PROLENE 5-0 DA","SUTURA SINTETICA NO ABS. PROLENE 5-0 DA","FCB",107,0,,"disponible",,"2025-10-17T17:23:01.452Z","2025-10-17T17:23:01.452Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"195",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00481","SUTURA SINTETICA NO ABS. PROLENE 7-0 DA","SUTURA SINTETICA NO ABS. PROLENE 7-0 DA","FCB",77,0,,"disponible",,"2025-10-17T17:23:01.454Z","2025-10-17T17:23:01.453Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"196",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00071","CERA PARA HUESO (PASTA BECK)","CERA PARA HUESO (PASTA BECK)","DCB",22,0,,"disponible",,"2025-10-17T17:23:01.317Z","2025-10-31T07:57:56.848Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"1960057",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00482","SUTURA SINTETICA NO.ABS. NYLON 5-0","SUTURA SINTETICA NO.ABS. NYLON 5-0","FCB",0,0,,"agotado",,"2025-10-17T17:23:01.455Z","2025-10-17T17:23:01.454Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"197",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00483","TAPON DESINFEC. C/ALCOHOL P/CATETER AUT.","TAPON DESINFEC. C/ALCOHOL P/CATETER AUT.","FCB",0,0,,"agotado",,"2025-10-17T17:23:01.259Z","2025-10-17T17:23:01.259Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"198",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00484","TAPON PARA SONDA FOLEY","TAPON PARA SONDA FOLEY","FCB",2,0,,"disponible",,"2025-10-17T17:23:01.490Z","2025-11-04T02:34:20.073Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"199",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00485","TELA ADHESIVA QX. TRANSPARENTE 12 CORTES","TELA ADHESIVA QX. TRANSPARENTE 12 CORTES","FCB",497,0,,"disponible",,"2025-10-17T17:23:01.488Z","2025-11-04T08:04:59.016Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"200",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00486","TIRAS DE FLUORCEINA","TIRAS DE FLUORCEINA","FCB",0,0,,"agotado",,"2025-10-17T17:23:01.297Z","2025-10-17T02:00:00.000Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"201",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00487","TIRAS REACTIVA P/GLUCOSA EN SANGRE","TIRAS REACTIVA P/GLUCOSA EN SANGRE","FCB",126,0,,"disponible",,"2025-10-17T17:23:01.487Z","2025-11-04T08:04:59.016Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"202",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00488","TIRAS REACTIVAS P/GLUCOSA EN ORINA","TIRAS REACTIVAS P/GLUCOSA EN ORINA","FCB",11,0,,"disponible",,"2025-10-17T17:23:01.458Z","2025-10-17T17:23:01.457Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"203",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00076","CINTA UMBILICAL DE ALGODîN. TEJIDO PLANO","CINTA UMBILICAL DE ALGODîN. TEJIDO PLANO","DCB",395,0,,"disponible",,"2025-10-17T17:23:01.035Z","2025-11-04T08:02:11.461Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"2030165",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00075","CINTA P/ESTERILIZACION EN VAPOR A PRESION","CINTA P/ESTERILIZACION EN VAPOR A PRESION","DCB",40,0,,"disponible",,"2025-10-17T17:23:01.508Z","2025-11-04T07:30:08.586Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"2030207",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00074","CINTA MICROPOROSA 24 CORTES","CINTA MICROPOROSA 24 CORTES","DCB",100,0,,"disponible",,"2025-10-17T17:23:01.504Z","2025-11-03T07:14:40.232Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"2030306",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00072","CINTA MICROPOROSA 6 CORTES","CINTA MICROPOROSA 6 CORTES","DCB",0,0,,"agotado",,"2025-10-17T17:23:01.521Z","2025-10-31T07:36:46.060Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"2030363",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00073","CINTA MICROPOROSA 12 CORTES","CINTA MICROPOROSA 12 CORTES","DCB",72,0,,"disponible",,"2025-10-17T17:23:01.330Z","2025-11-04T04:37:15.458Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"2030397",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00489","TRAMPAS PARA SECRECIONES","TRAMPAS PARA SECRECIONES","FCB",78,0,,"disponible",,"2025-10-17T17:23:01.323Z","2025-11-01T00:10:55.219Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"204",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00490","TUBO ENDOTRAQUEAL SG  3.0  MM","TUBO ENDOTRAQUEAL SG  3.0  MM","FCB",12,0,,"disponible",,"2025-10-17T17:23:01.464Z","2025-11-01T00:10:55.219Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"205",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00491","TUBO ENDOTRAQUEAL CG 5.5 MM","TUBO ENDOTRAQUEAL CG 5.5 MM","FCB",8,0,,"disponible",,"2025-10-17T17:23:01.459Z","2025-10-17T17:23:01.458Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"206",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00492","TUBO ENDOTRAQUEAL CG 6.5 MM","TUBO ENDOTRAQUEAL CG 6.5 MM","FCB",3,0,,"disponible",,"2025-10-17T17:23:01.459Z","2025-10-17T17:23:01.459Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"207",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00493","VALVULA DE PUDENZ NEO. P/MEDIA","VALVULA DE PUDENZ NEO. P/MEDIA","FCB",2,0,,"disponible",,"2025-10-17T17:23:01.324Z","2025-10-17T17:23:01.324Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"208",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00494","VALVULA DE PUDENZ PED. P/BAJA","VALVULA DE PUDENZ PED. P/BAJA","FCB",2,0,,"disponible",,"2025-10-17T17:23:01.326Z","2025-10-17T17:23:01.325Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"209",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00495","VALVULA DE PUDENZ PED. P/MEDIA","VALVULA DE PUDENZ PED. P/MEDIA","FCB",0,0,,"agotado",,"2025-10-17T17:23:01.321Z","2025-10-17T17:23:01.320Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"210",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00496","VALVULA DE PUDENZ ADUL. P/MEDIA","VALVULA DE PUDENZ ADUL. P/MEDIA","FCB",14,0,,"disponible",,"2025-10-17T17:23:01.457Z","2025-10-17T02:00:00.000Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"211",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00497","VALVULA DE PUDENZ ADUL. P/ALTA","VALVULA DE PUDENZ ADUL. P/ALTA","FCB",12,0,,"disponible",,"2025-10-17T17:23:01.462Z","2025-10-17T17:23:01.461Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"212",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00498","VASO ESTERIL PARA LABORATORIO","VASO ESTERIL PARA LABORATORIO","FCB",516,0,,"disponible",,"2025-10-17T17:23:01.487Z","2025-11-04T08:04:59.016Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"213",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00499","VASO HUMIDIFICADOR BORBOTEADOR DESECH","VASO HUMIDIFICADOR BORBOTEADOR DESECH","FCB",182,0,,"disponible",,"2025-10-17T17:23:01.456Z","2025-11-04T07:42:41.995Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"214",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00500","VENDA COBAN 2.5 X 10 CMS","VENDA COBAN 2.5 X 10 CMS","FCB",72,0,,"disponible",,"2025-10-17T17:23:01.467Z","2025-11-04T04:09:54.101Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"215",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00501","VENDA COBAN 4.5 X 10 CMS","VENDA COBAN 4.5 X 10 CMS","FCB",23,0,,"disponible",,"2025-10-17T17:23:01.466Z","2025-11-04T04:06:19.719Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"216",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00502","TUBO ENDOTRAQUEAL SG  2.0  MM","TUBO ENDOTRAQUEAL SG  2.0  MM","FCB",14,0,,"disponible",,"2025-10-17T17:23:01.460Z","2025-10-17T17:23:01.459Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"217",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00503","TUBO ENDOTRAQUEAL SG  2.5  MM","TUBO ENDOTRAQUEAL SG  2.5  MM","FCB",35,0,,"disponible",,"2025-10-17T17:23:01.465Z","2025-10-17T02:00:00.000Z","categoria_1760686606132_zw0ckli5v",,0,0,7,0,,"218",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00077","COMPRESA PARA VIENTRE DE ALGODîN C/TRAMA RADIOPACA. BOLSA C/ 6 PIEZAS","COMPRESA PARA VIENTRE DE ALGODîN C/TRAMA RADIOPACA. BOLSA C/ 6 PIEZAS","DCB",99,0,,"disponible",,"2025-10-17T17:23:01.015Z","2025-11-04T07:30:08.586Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"2310104",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00079","CONECTOR DE UNA VIA DE PLASTICO DELGADO","CONECTOR DE UNA VIA DE PLASTICO DELGADO","DCB",165,0,,"disponible",,"2025-10-17T17:23:01.515Z","2025-11-04T02:34:20.073Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"2330011",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00078","CONECTOR DE DOS VIAS EN "" Y ""","CONECTOR DE DOS VIAS EN "" Y ""","DCB",44,0,,"disponible",,"2025-10-17T17:23:01.022Z","2025-10-30T05:25:02.914Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"2330037",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00080","CONECTOR DE UNA VIA DE PLASTICO GRUESO","CONECTOR DE UNA VIA DE PLASTICO GRUESO","DCB",28,0,,"disponible",,"2025-10-17T17:23:01.241Z","2025-11-04T02:34:20.073Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"2330052",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00090","EQ. P/DRENAJE CAVIDAD PLEURAL ADULTO","EQ. P/DRENAJE CAVIDAD PLEURAL ADULTO","DCB",14,0,,"disponible",,"2025-10-17T17:23:01.216Z","2025-11-04T08:48:37.976Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"3140054",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00084","ELECTRODOS BROCHE P/MONITOREO CONTINUO","ELECTRODOS BROCHE P/MONITOREO CONTINUO","DCB",5787,0,,"disponible",,"2025-10-17T17:23:01.475Z","2025-11-04T08:00:07.780Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"3300054",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00085","ENGRAPADORA PARA PIEL CON 55 GRAPAS","ENGRAPADORA PARA PIEL CON 55 GRAPAS","DCB",23,0,,"disponible",,"2025-10-17T17:23:01.021Z","2025-11-04T07:30:08.586Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"3370164",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00094","EQ. P/MEDICION DE PRESION VENOSA CENTRAL (PVC)","EQ. P/MEDICION DE PRESION VENOSA CENTRAL (PVC)","DCB",44,0,,"disponible",,"2025-10-17T17:23:01.059Z","2025-10-17T17:23:01.058Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"3450305",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00088","EQ. P/APLICACION DE VOLUMENES MEDIDOS","EQ. P/APLICACION DE VOLUMENES MEDIDOS","DCB",14,0,,"disponible",,"2025-10-17T17:23:01.199Z","2025-10-29T08:01:02.106Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"3450503",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00086","EQ. P/ALIMENTACION ENTERAL 1500 MLS","EQ. P/ALIMENTACION ENTERAL 1500 MLS","DCB",111,0,,"disponible",,"2025-10-17T17:23:01.210Z","2025-11-02T07:23:54.084Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"3451329",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00087","EQ. P/ALIMENTACION ENTERAL 500 MLS","EQ. P/ALIMENTACION ENTERAL 500 MLS","DCB",46,0,,"disponible",,"2025-10-17T17:23:01.498Z","2025-11-03T06:58:56.766Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"3451352",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00095","EQ. P/VENOCLISIS EN FORMA MARIPOSA # 21G","EQ. P/VENOCLISIS EN FORMA MARIPOSA # 21G","DCB",99,0,,"disponible",,"2025-10-17T17:23:01.060Z","2025-11-04T04:28:30.182Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"3451378",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00096","EQ. P/VENOCLISIS EN FORMA MARIPOSA # 23G","EQ. P/VENOCLISIS EN FORMA MARIPOSA # 23G","DCB",0,0,,"agotado",,"2025-10-17T17:23:01.061Z","2025-11-04T04:28:30.182Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"3451386",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00092","EQ. P/DRENAJE P/ASP.P/USO POSTQX DE 1/8 (3MM)","EQ. P/DRENAJE P/ASP.P/USO POSTQX DE 1/8 (3MM)","DCB",8,0,,"disponible",,"2025-10-17T17:23:01.283Z","2025-10-17T02:00:00.000Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"3451865",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00091","EQ. P/DRENAJE P/ASP.P/USO POSTQX DE 1/4 (6MM)","EQ. P/DRENAJE P/ASP.P/USO POSTQX DE 1/4 (6MM)","DCB",4,0,,"disponible",,"2025-10-17T17:23:01.519Z","2025-10-17T02:00:00.000Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"3451873",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00093","EQ. P/HEMODIALISIS (C/MAHURKAR)","EQ. P/HEMODIALISIS (C/MAHURKAR)","DCB",5,0,,"disponible",,"2025-10-17T17:23:01.133Z","2025-10-17T17:23:01.132Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"3452301",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00163","SISTEMA DE SUCCION CERRADO 10FR","SISTEMA DE SUCCION CERRADO 10FR","DCB",0,0,,"agotado",,"2025-10-17T17:23:01.135Z","2025-10-17T17:23:01.135Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"3453119",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00164","SISTEMA DE SUCCION CERRADO 12FR","SISTEMA DE SUCCION CERRADO 12FR","DCB",0,0,,"agotado",,"2025-10-17T17:23:01.191Z","2025-10-17T17:23:01.190Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"3453127",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00165","SISTEMA DE SUCCION CERRADO 14FR","SISTEMA DE SUCCION CERRADO 14FR","DCB",0,0,,"agotado",,"2025-10-17T17:23:01.070Z","2025-10-17T02:00:00.000Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"3453135",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00166","SISTEMA DE SUCCION CERRADO 16FR","SISTEMA DE SUCCION CERRADO 16FR","DCB",0,0,,"agotado",,"2025-10-17T17:23:01.072Z","2025-10-17T02:00:00.000Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"3453143",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00102","GASA SECA CORTADA DE ALGODîN DE 7.5 X 5 CM. BOLSA C/ 200 PIEZAS","GASA SECA CORTADA DE ALGODîN DE 7.5 X 5 CM. BOLSA C/ 200 PIEZAS","DCB",166,0,,"disponible",,"2025-10-17T17:23:01.357Z","2025-11-04T07:30:08.586Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"4360057",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00101","GASA SECA CORTADA DE ALGODîN DE 10 X 10 CM S/TRAMA. BOLSA C/200 PIEZAS","GASA SECA CORTADA DE ALGODîN DE 10 X 10 CM S/TRAMA. BOLSA C/200 PIEZAS","DCB",43,0,,"disponible",,"2025-10-17T17:23:01.278Z","2025-11-04T04:37:15.458Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"4360107",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00103","GASA SIMPLE SECA DE ALGODîN (ROLLO)","GASA SIMPLE SECA DE ALGODîN (ROLLO)","DCB",1,0,,"disponible",,"2025-10-17T17:23:01.336Z","2025-10-17T17:23:01.335Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"4360206",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00100","GASA SECA CORTADA DE ALGODîN DE 10 X 10 CM C/TRAMA. BOLSA C/ 200 PIEZAS","GASA SECA CORTADA DE ALGODîN DE 10 X 10 CM C/TRAMA. BOLSA C/ 200 PIEZAS","DCB",27,0,,"disponible",,"2025-10-17T17:23:01.018Z","2025-11-01T07:41:00.865Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"4360552",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00105","GORRO DE TELA NO TEJIDA DE POLIPROPILENO","GORRO DE TELA NO TEJIDA DE POLIPROPILENO","DCB",336,0,,"disponible",,"2025-10-17T17:23:01.496Z","2025-11-04T08:00:07.780Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"4390039",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00106","GORRO REDONDO CON ELASTICO AJUSTABLE","GORRO REDONDO CON ELASTICO AJUSTABLE","DCB",2679,0,,"disponible",,"2025-10-17T17:23:01.532Z","2025-11-04T08:00:07.780Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"4390054",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00110","GUANTE PARA CIRUGIA # 6 1/2","GUANTE PARA CIRUGIA # 6 1/2","DCB",22,0,,"disponible",,"2025-10-17T17:23:01.473Z","2025-11-04T07:30:08.586Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"4560300",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00111","GUANTE PARA CIRUGIA # 7","GUANTE PARA CIRUGIA # 7","DCB",54,0,,"disponible",,"2025-10-17T17:23:01.468Z","2025-11-04T08:00:07.780Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"4560318",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00112","GUANTE PARA CIRUGIA # 7 1/2","GUANTE PARA CIRUGIA # 7 1/2","DCB",398,0,,"disponible",,"2025-10-17T17:23:01.557Z","2025-11-04T08:00:07.780Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"4560334",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
"PROD-00113","GUANTE PARA CIRUGIA # 8","GUANTE PARA CIRUGIA # 8","DCB",50,0,,"disponible",,"2025-10-17T17:23:01.311Z","2025-10-29T07:49:56.055Z","categoria_1760686583773_hhdq21tbn",,0,0,7,0,,"4560359",,"ad70acb1-0ef8-4167-b8d2-afd7bdc4ded3"
